platform,review,rating,date,source
Spinny,one of the worst customer care of spinny. they commit something else then someone else commit something else. total waste of time. I will mot rate even 1 star to spinny.,2,2025-11-08,Google Play
Spinny,Fraudulent company. My friend Kailash bought car from spinny and gave it for service. they turned out to be total fraud. never buy or service your cars at spinny.,1,2025-11-07,Google Play
Spinny,too worse app... I'm unable to set my location manually... first improve your app if u wanted to increase your sell,1,2025-11-07,Google Play
Spinny,Worst company ever. Gave estimated price of around 2 lakhs for renault pulse and post evaluation offered 21k. Pathetic they want to buy a car at price of wheels. Worst experience. Uninstalled the app.,1,2025-11-07,Google Play
Spinny,"SPINNY IS A BIG SCAM !!! whoever is going to purchase cars through this platform. will suffer a lot. Never purchase cars from this platform. AC has already stopped working in 3 months only. Spinny refused to repair it for a delay of 2 days. And they call to increase their sales, even after multiple warnings of not to get a call from their side. very Worst experience.",1,2025-11-07,Google Play
Spinny,"they called me and asked me to delete my last review but I am again here because of the pathetic service experience i got again and again. don't buy a car or take service from spinny because after sales support is zero,I am living in gurgaon but not able to take proper service. They took my car in running condition for regular car service and got my car in a very bad situation they will charge very high but in return you get very pathetic service, my gali wala technical person is much better",1,2025-11-06,Google Play
Spinny,poor service experience I bought a car from spinny Rajarhat Kolkata branch Kwid on 26 OCT having issues just 9 days of use Takes to much time to fixed the problem no proper response received from service manager . I trust on Spinny but I received very bed service experience,1,2025-11-06,Google Play
Spinny,"I am perchase the car he say ok everything but when I starting to driver it was lot off problem I am facing then I contact to then he say 3 mnth warranty but after I visit the workshop then ask me tho Repairing cost , very very bad experience, I suggest if you buy any car for spinny plz check by own mechanical,",1,2025-11-06,Google Play
Spinny,don't buy spinny cars they offer u assured buy back in reality they don't buy. Even if u buy assuredbuy back plan.,1,2025-11-06,Google Play
Spinny,good option,4,2025-11-06,Google Play
Spinny,Very disappointed with Spinny’s service. I visited their hub on 29th Oct to sell my car and the documentation has been dragging since last 30 oct. I submitted the final document yesterday and still haven’t received any update. Tried calling and messaging multiple times — no one responds. Extremely poor communication and zero professionalism. Did not expect this from a brand like Spinny. Highly dissatisfied with the overall experience. 👎,1,2025-11-05,Google Play
Spinny,beast app,5,2025-11-05,Google Play
Spinny,very nice spinny-By se,5,2025-11-05,Google Play
Spinny,Free Kars,5,2025-11-05,Google Play
Spinny,good app for car loan and good option,5,2025-11-04,Google Play
Spinny,very good apps,5,2025-11-04,Google Play
Spinny,very slow react application I am not satisfied,1,2025-11-04,Google Play
Spinny,unaware of their own decision...fake prices...scam people...it's a threat to public safety..collects personal Information for promotion,1,2025-11-04,Google Play
Spinny,"it was a really good, seamless experience especially the help and guidance throughout the process by islam mondol helped the process move through swiftly and efficiently.",5,2025-11-04,Google Play
Spinny,"Be careful with RC transfer charges! Spinny shows that the RC transfer is processed by them for free, but Equitas Bank charged me ₹5000 for the same process. Still no proper proof or confirmation on who actually handled the RC transfer. Please double-check before making any payment. If anyone else has faced the same issue, please reply here.",2,2025-11-03,Google Play
Spinny,App experience is not good,1,2025-11-03,Google Play
Spinny,"I got my evaluation done on 17th Oct 25. First they wasted over 10 days with low value deals. when I finally accepted instead of completing the promised deal they wasted a week more by stating silly reason like some KM record in service history has typos, and simply wasting my time by saying ""things will be completed in 1 day"". Absence of grievance readdresal team makes it more worst. I lost all my prospective buyers believing in Spinny. Don't go by reviews, probably they are paid.",1,2025-11-02,Google Play
Spinny,"Ticket #1613280 Fraud company, be aware. Never buy a car from them.",1,2025-11-01,Google Play
Spinny,worst car buying and service experience. never trust spinny and avoid headaches I went through. i bought car here and they covered up many problems and sold it stating flawless condition. I had to give it for service just after 2 months. then they said too many parts need replacing which is odd. how can so many parts spoil in 2 months 1200 kms drive?,1,2025-11-01,Google Play
Spinny,"Car ka raid bahut, girakar maang. t",1,2025-11-01,Google Play
Spinny,e app to bakvas he oose to 1 hi star ka review 😄 dena mene is app ko use bhi nhi kiya maza ata 👋 he,1,2025-11-01,Google Play
Spinny,🤩 Amazing,5,2025-10-31,Google Play
Spinny,bad experience dont sell your car,1,2025-10-31,Google Play
Spinny,"Scam alert! Do not trust the car's quality report by spinny. The car broke down in 5 days, and all the quality reports changed after the purchase. All the ads regarding the ROI are subject to your portfolio, so do not plan on that either.",1,2025-10-31,Google Play
Spinny,genuine and trusted,4,2025-10-31,Google Play
Spinny,"My experience at first instance was good as they have taken over the vehicle instantly in one hour amd released the amount in 4-5 hrs after holding 10% of amount for NOC submission from bank and Rs.30,000/-for peshi. i have submitted the NOC along with FORM 35 since one week and still i have not received any payment from spinny. i was under the impression that they will arrange the RC transfer by themselves, but it is very irritating for me now.",1,2025-10-31,Google Play
Spinny,pathetic app and service.,1,2025-10-30,Google Play
Spinny,best app to anoder apps,5,2025-10-30,Google Play
Spinny,Worst platform to sell vehicle.,1,2025-10-29,Google Play
Spinny,Very nice user experience. Overall satisfied with selling the car. Car pickup was handled by MD Asif Ali with professionalism.,5,2025-10-29,Google Play
Spinny,no response worst app i already pay challan by your end but no one gave or clear my challan i already pay 500 rupees to clear my challan,1,2025-10-29,Google Play
Spinny,very bad experience and very bad sell car low rate my car rate inspection me or rate 385000 ke srif 85000 rate batare hai,1,2025-10-28,Google Play
Spinny,Don't go with spinny. They just fooled you by saying a very good price of your car. On that assurance you will get ready for inspection. During inspection the guy who conduct inspection will say that your car is in very good condition and you will get very good price. But when the actual price comes you will be shocked 😳 and moreover the guy who will communicate the price shows extreme arrogance. Extremely pathetic experience with spinny. 👎👎,1,2025-10-28,Google Play
Spinny,"i bought a car from Spinny and faced two issues — clutch and oil leakage. Both were fixed, but service quality needs improvement.In Hyderabad, only three workshops are available. At the workshop, no mechanic took proper responsibility.Please improve your service and management in Hyderabad.Hoping for better support from Spinny.",5,2025-10-28,Google Play
Spinny,The app was working fine. then all of a sudden icon changed and now no longer visible. playstore says it is installed. confused.,3,2025-10-28,Google Play
Spinny,totally ridiculous app never used this app for inspection just totally waste of money and time,1,2025-10-28,Google Play
Spinny,"Worst experience with them, I bought a Car and they were treated after sales as an insect. worst behaviour of Staff and their Maintenance. no after sales issue resolving , they just claim themselves as good in support, all fake people, fake reports.",1,2025-10-28,Google Play
Spinny,"I purchased skoda rapid on 15/8/25 , but within 15 days the car started showing major issues in transmission and parts. I have been interacting with the Customer support since 2018 | 25 for resolving the issues. Since the issue was not resolved by the Spinny Customer Care complaint department , i informed them that i am going to file case and take legal action in the Chat box of the Spinny app. But they instead of responding they blocked the Customer support Page . Now i am unable to communicate",1,2025-10-28,Google Play
Spinny,after even escalation this is what happened Update: now I received a call today in the evening where I like a fool was saying hello hello hello.....and from the other side I can hear people talking to each other but no one responded. What exactly do you want please clarify....,1,2025-10-27,Google Play
Spinny,azzd,2,2025-10-27,Google Play
Spinny,"don't buy, sell or do car service using spinny, car i bought was damaged suspension and pathetic servicing experience, they take car for pickup for servicing and then don't update ticket, now a week over and suddenly saying work over not giving final bill just a proforma bill which is an estimate and not valid, since parts were changed they need to give final bill. edit: after service I went on a car trip and got stranded in road in a new city, gear bush had been damaged probably after service",1,2025-10-27,Google Play
Spinny,koi b spinny mai gaddi sale na kre bina rc transfer kiy jy gaddi sale krte hai froud hota hai 🙏,1,2025-10-27,Google Play
Spinny,zero star for this fraud Company they took advance and if u cancel deal they are not return it.,1,2025-10-27,Google Play
Spinny,"I purchased car in July 25, I am still waiting for my fastag activation, bcz 1st owner fastag is not yet closed.",2,2025-10-27,Google Play
Spinny,Felt very happy to meet spinny hub hunasamaranahalli. Test drive instructor is so good and he advised me regarding wat to look for when v r purchasing car.Thanku,5,2025-10-27,Google Play
Spinny,worst company ever saty awy for this company Frist my car value range is 328k to 386k and I book inspection suddenly my range reduse 240k to 307k after inspection offer me to 178k and my car is new wagenar vxi cng+ petrol first owner market price now 740k and offer me 178k wow and car 24 offer me 337k I watch video to YouTube and all youtuber say spnny is better price offer to car 24 but this is not ture,1,2025-10-27,Google Play
Spinny,"Wish I could rate them even less.. worst staff, worst services and even worst ever company to work with.. they don't care about their customers and customer experience.. all they care is money.. they are nothing less then OLA... STOP BUYING FROM THEM..",1,2025-10-26,Google Play
Spinny,worthless they waste your time and keep rescheduling the evaluation of your car. complete waste of time. after evaluation they provide price like it is a scrap what we were driving. GST affects only the cars spinny is buying.,1,2025-10-26,Google Play
Spinny,pappusah namaste 🙏 ♥️ ❤️ 💖 😍 ✨️ 🙏,5,2025-10-26,Google Play
Spinny,"way better then cars 24 , they give much more better price then any other compny, their serivce is good ,quick , immediate settlement, have a better stocks , they are transparent, no hidden charges like other brands , ur are safe after giving them the car , all documentation work is properly done. had tried other companies also while selling the car but spinny gave a better price same day payment, the deal was done and the process was very smooth , they are genuine",5,2025-10-26,Google Play
Spinny,"I sold my car over spinny last year. In spite of explicitly communicating that the withheld amount will be released post RC transfer, it was never released. The reason given was me not visiting the RTO during the vehicle ownership transfer. This should have been communicated upfront before making the sale instead of overselling the final price due to which I chose spinny. Lost trust on the platform",1,2025-10-25,Google Play
Spinny,3rd class app..don't download this..they are just making fool of the people,1,2025-10-25,Google Play
Spinny,Just disgusting experience. Once you create your account they continuously disturb you by calling. Too much irritating.,1,2025-10-25,Google Play
Spinny,Pathetic service,1,2025-10-25,Google Play
Spinny,"After Booking no calls received from spinny, tried to connect spinny through the call but not connected. Check points are not satisfied, I faced battery issue, vehicle left pulling issue, Head light issue. and Spinny service is not good. they are recommended to drop bad service center. and one major thing is to appreciate the road side assistance or ontime battery replacement approval received, service amount refunded. Suggestion - check points accuracy. provide good Service / self service optn.",3,2025-10-25,Google Play
Spinny,super working,5,2025-10-25,Google Play
Spinny,sach a chutiya company bar bar nonstop call frustrated never use this useless app any one guys the call u 100 off time in a day,1,2025-10-24,Google Play
Spinny,agar apni old car sell krni hai to isse accha price koi nahi deta hai mene apni car bechi hai spinny pe mujhe car 24 or other delar se bahut accha price diya hai,5,2025-10-24,Google Play
Spinny,"@spinny have you tested your latest banner ""Festival of Spinny"" which pops up when someone clicks ""Buy Car"" option from homescreen. The banner doesn't close as the cross button is unresponsive and user gets stuck there, not able to land to the actual page. check and fix it and you can thank me later!",1,2025-10-24,Google Play
Spinny,india ka number 1 spinny hai,5,2025-10-23,Google Play
Spinny,I paid a challan on 5th September through Spinny but the challan is still not cleared and I don't get any response when I call.,1,2025-10-23,Google Play
Spinny,bahut hi ghatiya hai spinny wale car me kharab ingen laga kar polish karke bechte hai hamko bhi fasa dala ye log,1,2025-10-23,Google Play
Spinny,"Bad Experience,",1,2025-10-23,Google Play
Spinny,"unprofessional. During my interactions, I encountered insulting remarks when I declined their offer. The lowest quote I received was far below what I expected, especially compared to the offers from Car Dekko and Droom, which were much better. I understand that pricing is a business decision, but the attitude of your customer care team was the worst I have ever experienced.",1,2025-10-23,Google Play
Spinny,full details good service but super details I like this spinny,4,2025-10-22,Google Play
Spinny,"Spinny is fraud company I did any first investigation with spinny on 15h of September 2025 I got a price of 2,27,000/- later on call spinny employe Shiv gave me 2,34,000/- I denied to the price then till 14th of October spinny continued to message me to sale my car at 2,27,000/- later when I told Bunty Sharma spinny employe i am getting the better offer on 17th of Oct 25 he told me to do reevaluation as my car previous inspection is expired I did it on 18th of Oct 25 and they gave 1,56,000/-",1,2025-10-22,Google Play
Spinny,Had a great experience today(22.10.2025) w.r.t sale of my VW Car,5,2025-10-22,Google Play
Spinny,👌🏾,5,2025-10-22,Google Play
Spinny,this c,5,2025-10-22,Google Play
Spinny,bahut badiya 🥰🥰🥰,5,2025-10-21,Google Play
Spinny,"I recently booked a car for a test drive through the Spinny app with the intention to purchase it. However, right after the test drive, I was shocked to see that the listed price had been increased. This feels highly unprofessional and misleading. When a customer books a car, the expectation is that the listed price remains valid at least through the test drive or negotiation process. Changing the price midway shows a lack of transparency and respect for the buyer’s time and trust.",1,2025-10-21,Google Play
Spinny,"Overpriced. I was browsing few cars and shortlisted few.To my surprise the newer and good condition cars were only fractionally lower than New car price.Whereas new model amaze is available for 9.5 Lacs on road they are asking 7.5 L for old model 2022 car! why would anyone buy old model for such high price,and seeing at 1 * reviews its scary.",2,2025-10-21,Google Play
Spinny,"i purchased a Swift Dzire AMT from Spinny, and I’m extremely satisfied with the car’s excellent condition. The staff was very friendly, professional, and supportive during the entire buying process. Thank you, Spinny, for a great experience!",5,2025-10-21,Google Play
Spinny,"app is not working properly, they are not working in even metro cities",1,2025-10-21,Google Play
Spinny,"today I went to buy a car, and somehow got to know a car I was about to buy went through an accident. they tried to hide it. basically they are fooling people",1,2025-10-21,Google Play
Spinny,froud and worst app,1,2025-10-20,Google Play
Spinny,very bad pricing they are offering. Don't go for it.,1,2025-10-20,Google Play
Spinny,"If you want a fair price, don't use this app. For my Honda Amaze 2014 model, they evaluated and quoted less than 1.5 Lakhs. in the open market I got 2.95 Lakhs. When they buy, they won't register, until they sell it, but in my case I got it transferred directly. it's too risky to sell to these guys. Why to take risk.",1,2025-10-20,Google Play
Spinny,"Mr. Purshottam, Mr. Parveen, Dharmender Kumar Bhaiya and Vinod Bhaiya are all very professional. Overall, fabulous experience",5,2025-10-20,Google Play
Spinny,fake app,1,2025-10-19,Google Play
Spinny,"I was about to taking a vehicle, with exchange my old vehicle but unfortunately I will choose another dealer because of this bad experience in edapally branch.I had bad experience with Inspection Technician, he behaved in rude and aggressive on me. Please do the needful to maintain better customer relationship.",1,2025-10-19,Google Play
Spinny,"I 1w1 I ibis zip we,",5,2025-10-19,Google Play
Spinny,very very poor service.. meri car ka inspection karne ke baad market se 50% kam rate par meri gaadi kharid rahai hai.. .. Car owners ko pagal bana rahai hai ... be safe .. apni gaadi ka selling price customer khud decide karega... aap nahi.. ok.,1,2025-10-19,Google Play
Spinny,sabse ghatiya chiz 1 lakh ki gaadi ke 25000 lagate h agar vahi gadi kharidne jao to 1 lakh 65000 ki milegi pucho to bolte h humne kaam karaya h kaam itna ki 1 lakh se jyada ka kharcha aa gya,1,2025-10-18,Google Play
Spinny,False advertisement of get a best price I tried to sell my XUV 700 ax7l at awd And the maximum day quoted rs1042000 But I sold it on cars 24 at rs1468000 I also try to sell my other two cars but For 1 car they said we cannot buy it And the other car there was no person available to inspect it overall bad experience,1,2025-10-18,Google Play
Spinny,worrest customer support worrest response please remove Hyd staff,1,2025-10-18,Google Play
Spinny,"Buying a pre-owned car can be stressful, but Spinny made it effortless! I recently purchased a Hyundai Verna 2012 model, and I was amazed at the car’s condition — engine, interiors, and performance are just perfect. It truly feels like a well-maintained car, not a 12-year-old one. The Spinny team handled everything professionally — from test drive to documentation and delivery. Their honesty, clear communication, and attention to detail really impressed me. I’m genuinely happy with my Verna",5,2025-10-18,Google Play
Spinny,4 b,5,2025-10-18,Google Play
Spinny,best and good prices comparinh to other sites,5,2025-10-18,Google Play
Spinny,Good performance,5,2025-10-18,Google Play
Spinny,very bed service price to very high other than dealer minimum 40%down payment for old cars staff says aap apna aur hamara dono ka time khrab Kar rahe ho,1,2025-10-17,Google Play
Spinny,"My sir bought a car from Spinny, and it was a complete scam. The car had serious clutch problems right after purchase. Spinny ignored responsibility and delayed repairs for days. Their customer service was unhelpful and dishonest. After repairs, the car leaked oil, but Spinny refused to honor the warranty. This company is a total scam, and I strongly warn everyone to avoid Spinny.",1,2025-10-17,Google Play
Spinny,"My sir bought a car from Spinny, and it was a terrible experience. Right after purchase, the clutch had serious problems. Spinny was slow to respond and refused to take responsibility. Repairs were delayed, and their customer service was very unhelpful. After fixing the car, it started leaking oil, but Spinny denied warranty claims. Their service is unreliable and disappointing. I strongly advise against buying a car from Spinny",1,2025-10-17,Google Play
Spinny,"Stay far away from Spinny when buying a car. My brother’s car developed major clutch problems right after purchase. Spinny’s team was unresponsive, slow, and refused to accept responsibility. Repairs were delayed endlessly, and customer support was dismissive. After repairs, the car leaked oil, yet Spinny denied any warranty help. Their service is unreliable and frustrating. Worst experience ever — do NOT buy from Spinny!",1,2025-10-17,Google Play
Spinny,"Avoid Spinny at all costs!I took my vehicle for repair through Spinny, followed all their instructions, and dropped the car at their garage. After 3 days, they denied any responsibility. Despite countless calls and messages, Spinny ignored me completely. Shortly after, my car developed an oil leak directly related to their repair work, but they refused to honor the warranty or help at all. This is a complete scam with terrible customer service and zero accountability. Do NOT trust Spinny",1,2025-10-17,Google Play
Spinny,"It is one of the worst app and service team I have seen in my life ...half of the time the app doesn't work .. it only works when u want to buy a car and it doesn't work when u need service support ..and even after buffering and waiting if u reach out they will keep u waiting .. no service , no proactiveness .. It's my mistake to choose Spinny to buy a car .",1,2025-10-17,Google Play
Spinny,I was not willing to give a 1 star also after selling your car to them the customer care response is worst and I also recommend everyone to not sell care here and get into problems.. very poor service and no proper updates at all..,1,2025-10-17,Google Play
Spinny,DHOGA NA KODUKULU JAGRATHA MANA CAR 25 % VALLA CAR KI 75%,1,2025-10-16,Google Play
Spinny,"Had a terrible experience with Spinny. The salesperson gave false information and quoted a high price, claiming the car included 1-year insurance. After delivery, I discovered it was only 3 months. They even provided fake two-wheeler insurance papers and unclear details about road tax. Completely misleading and unprofessional. Be very careful and verify all documents before buying from Spinny!",1,2025-10-16,Google Play
Spinny,"very rude customer care.. I recently tried to sell my car after evaluation, and they have given 260000 price quote.. the same car with a 1.2liter engine, they are quoting 6.5 and 80kms.. my car has no major damage at all engines is 1.6 and 59km when I asked the same about the price variance.. the customer care very rudely asked if you would put all the charges for one year from your pocket. I am not at all bothered about the quote its their wish they can quote how ever they want..",1,2025-10-16,Google Play
Spinny,"continuous calls torture, don't signup or don't give your number to them",1,2025-10-16,Google Play
Spinny,good work all India thanku spinny,5,2025-10-16,Google Play
Spinny,it's a fraud app harsh Shrivastava this fellow loan agent tieup with spinny make your loan fail and next come up with another bank loan with high rate of interest which is too burden for coustomer. Harsh Shrivastava destroying millions of dreams of middle class family.,1,2025-10-16,Google Play
Spinny,poor and bad service worste app,1,2025-10-16,Google Play
Spinny,very good app I like it 😁,5,2025-10-15,Google Play
Spinny,👌ok,5,2025-10-15,Google Play
Spinny,"cant decline offer, forcefully creating no choice to reject offer, decline button wont work in app, only accept offer button works",1,2025-10-15,Google Play
Spinny,I bought a second one from spinny. I'm very happy. thank you so much. I love it.,5,2025-10-15,Google Play
Spinny,Pathetic communication during selling process. Booked online for call back thrice. But didn't receive any call. Customer care number also tells to call back within 2 hours but no one called.,1,2025-10-15,Google Play
Spinny,xcelent,5,2025-10-15,Google Play
Spinny,cochi spinny park very bad,1,2025-10-14,Google Play
Spinny,"third class second hand cars selling from this platform, no sales executive knows about tha cars, no issues resolved from spinny assistance managers and workshops, because you have raised concerns ticket and after that assistance managers says visit to workshop then after job card raised from workshop no approval will given by spinny🤣🤣 so cheap strategy of spinny, I am requesting you don't buy such used cars on double price from such kind of platforms🙏, because after spending 3 lakhs",1,2025-10-14,Google Play
Spinny,Very good experience. Sold car in no time. Good service.,5,2025-10-14,Google Play
Spinny,"www, १",5,2025-10-14,Google Play
Spinny,this apps is very good apps,5,2025-10-14,Google Play
Spinny,Bahut Mast app hai💯💯💯💯💯,5,2025-10-14,Google Play
Spinny,very easy and smooth process. no hassle. thanks to spinny,5,2025-10-14,Google Play
Spinny,submit,5,2025-10-14,Google Play
Spinny,uninstalled after checking sale price which was low. now they keep spam msging and calling. Well I will keep blocking and reporting your numbers,1,2025-10-14,Google Play
Spinny,nice thanks for,4,2025-10-14,Google Play
Spinny,"it is not working properly, waste of time",1,2025-10-13,Google Play
Spinny,pathetic and worst,1,2025-10-13,Google Play
Spinny,fraud app just want to install their app and then nothing,1,2025-10-13,Google Play
Spinny,"The person speaking over the phone after the evaluation regarding the price was extremely rude without any reason, even though the call was recorded. Such behavior is unacceptable and pathetic. It reflects poorly on the organisation.",1,2025-10-13,Google Play
Spinny,EXCELLENTLT...,5,2025-10-13,Google Play
Spinny,great experience,5,2025-10-13,Google Play
Spinny,"aap not working properly, I suggest to u work on this app",1,2025-10-12,Google Play
Spinny,"This company lies, tries to attract people to it through false advertising. It considers our car to be junk and wants to sell the car it has purchased at a very high price. In reality, it does not know what the value of the car is in the market and gives a price that comes to mind. Please, do not let anyone value our car with it.",1,2025-10-12,Google Play
Spinny,thanks for app spinny 😍,4,2025-10-12,Google Play
Spinny,"worst experience, Its more than 3 months of purchase a car and still the RC of the car was not transferred even after having multiple follow ups and creating a ticket on spinny app. worst experience and promises held by spinny. Shame!!",1,2025-10-12,Google Play
Spinny,Sweet good app they are clear about what the customer wants & lend a helping hand I pleased that they are truthful and honest to say and extend my good wishes to them and ask them to use Artificial Intelligence into doing thing efficiently 🤓,5,2025-10-12,Google Play
Spinny,"I recently brought a car from spinny, I test drived the car in the morning and liked it, but when I drove in the night, there was so much scratches in the windshield, all the light used to scatter on the windshield and blind the view and it was impossible to ride on the road in night. I gave the car for inspection on Friday it's Sunday now still no update, I don't even know how safe my car is in that garage. only for selling the car to us they work hard but after service is poor and very slow.",1,2025-10-12,Google Play
Spinny,not much options available,1,2025-10-12,Google Play
Spinny,very less price for my car,1,2025-10-12,Google Play
Spinny,"Wasted my 4.65 Lakh, I bought Ford Ecosport Diesel Car from Spinny and I had very bad experience they sold me a car with problems, only in 4 days I faced Hard Clutch issue and now I am facing AC and Engine issue, AC & engine are making noise. Customer Support is pathetic you have to wait for their call sometimes you have to wait whole day. Sachin Tendulkar is doing add for them but Spinny is Spoiling his name.",1,2025-10-12,Google Play
Spinny,best car's second hand,5,2025-10-12,Google Play
Spinny,हु,3,2025-10-12,Google Play
Spinny,jese dekha tha vesi hi mili,5,2025-10-11,Google Play
Spinny,bahut jyada Paisa leta hai lootta hai aadami ko bahut Paisa leta hai,1,2025-10-11,Google Play
Spinny,Worst company and worst service. Please do not purchase from spinny. They are very unprofessional and when they speak use slang language. They will give you a car which will not run after 2 months. Please think twice before purchasing car from spinny. They will tell that they will give 1 year warranty but if you go to the service center they will ask money. Anubhav gupta from spinny headquarters his behaviour is very bad.,1,2025-10-11,Google Play
Spinny,"they claim to sell you high quality cars but reality is very different, they claim to take care even after sale but the is not the case. terrible experience trusting spinny. they should focus more on customers than Ads.",1,2025-10-11,Google Play
Spinny,it's ok bat..Rate is to Mach sr,2,2025-10-11,Google Play
Spinny,No response bed service,1,2025-10-10,Google Play
Spinny,prices are very high of the vehicles,1,2025-10-10,Google Play
Spinny,"दुनिया के सबसे बड़े ऑनलाइन बेकार ऐप्स में से एक spinny है। ❌ एक अच्छी कार की कीमत बीमा में 3.30 लाख रुपये है। _ 2015 मॉडल Honda amaze के condition के नाम पर spinny ने उस कार के 55,000 रुपये लगाए हैं, क्या कीमत कितनी वाजिब है? और spinny की कार उनके ऐप पर ₹500,000 में listed है, और जब मैंने इसे उनके ऐप पर पुनः दर्ज किया, तो यह ₹200,000 कम में दिखाई दी। ❌ बेकार प्लेटफ़ॉर्म ❌ 🚫🚫 spinny 🚫🚫",1,2025-10-10,Google Play
Spinny,Scam service. 3 months earlier quote was 6.4. Now it is 5.5. Don't be beholden to these cartoons.,1,2025-10-10,Google Play
Spinny,"Really bad experience with them, the evaluation was way too low, they just lure you by showing unexpected range of price. The person who approached for negotiation was so rude that one would never want to deal with them. I'm not gonna recommend them to anyone in my contacts now.",1,2025-10-09,Google Play
Spinny,"Spinny's response was pathetic and unprofessional. At the time of arrival, they repeatedly reschedule the evaluation time slot. We are simply putting our work on hold while they finish the evaluation.",1,2025-10-09,Google Play
Spinny,Prices they offer are extremely low and can flip your decision whether to sell. Better sell through references to will get a better deal.,1,2025-10-09,Google Play
Spinny,mi note that we k. j ji ki sa the iim.njju դու,5,2025-10-09,Google Play
Spinny,High costing,1,2025-10-08,Google Play
Spinny,Spinny After sales service is very.... They were cheated my money... The Spinny customer care staff speaks very bad and using hard words...but some staff speaks very smoothly.. Please everyone to think before you buy a car,1,2025-10-08,Google Play
Spinny,Barbaad Company never buy a car from spinny,1,2025-10-08,Google Play
Spinny,West of time and money don't buy car from spinny spinny giv me a rusted car wen I am buy car body okk but after five months many parts was rusted,1,2025-10-07,Google Play
Spinny,Rude behavior by customer service,1,2025-10-07,Google Play
Spinny,"customer service is worst, trying from so long to know the status of my booked car, it's not getting connected",1,2025-10-07,Google Play
Spinny,"worst place to sell your car , they provide almost 1/4 price of actual value, and worst place to buy as well, as all the car is way too overpriced like double the price of what should be.",1,2025-10-06,Google Play
Spinny,we had given our car for periodic service. They promise service in 6 hours. it took more than 56 hours. There is no proper way to communicate with the service team in the app. They create a whatsapp group on which no one shares any update even after asking again and again. Literally have to raise a ticket to get any response. Not at all professional.,1,2025-10-06,Google Play
Spinny,supercar please discount,5,2025-10-06,Google Play
Spinny,"Uninstalled because for even casually browsing the app, someone from Spinny decides to call. So, if the company doesn't want customers to browse, well I can delete it and save space.",2,2025-10-06,Google Play
Spinny,It's not a best price guarantee for selling your car; it's a worst price guarantee. I had the worst experience with Spinny.,1,2025-10-06,Google Play
Spinny,spinny is worst choice for selling cars they give very low price Toyota u trust and mahindra first choice is better,1,2025-10-06,Google Play
Spinny,bijo loo 4 tul·l,4,2025-10-06,Google Play
Spinny,lon not proses,2,2025-10-05,Google Play
Spinny,Doesnt provide best resale value for your car..I have used this platform twice to sell my car.. but they are not givining better rates than showroom people or local dealers,2,2025-10-05,Google Play
Spinny,worst app for selling our car These people pay very low price of your cars,1,2025-10-04,Google Play
Spinny,Thank you spinny family members,5,2025-10-04,Google Play
Spinny,better experience this app,5,2025-10-04,Google Play
Spinny,"Just a waste of time, its been a week, i got my car inspected at the hub, for which i had to travel almost 15 kms from home. Till date not received any update from the team. There is no system like customer support for the person who is willing to sell. Once you hit the purchase button by mistake and you will receive number of calls daily to get the test drive, to purchase the vehicle. spinny is only intrested to sell their products not yours, so don't waste your precious time on stupidity.",1,2025-10-04,Google Play
Spinny,"I am very disappointed with this app. Initially, the company gave me full assurance and built trust, but after a few days, they completely went back on their promise. This shows a lack of professionalism and reliability. Such behavior not only causes inconvenience to users but also breaks the trust we place in the app. I hope the company takes responsibility and improves its commitment towards customers, otherwise it will be difficult to recommend this app to anyone. This app is unreliable.",1,2025-10-04,Google Play
Spinny,FAST PROCESS. ZERO HIDDEN CHARGES. ON SPOT PAYMENT. The overall spinny experience has been great. Thanks to PRAVAT NASKAR for guiding me through the car inspection process and making things simple. I appreciate NISHITH THAKUR for helping me out in closing the car handover process smoothly and under one hour,5,2025-10-04,Google Play
Spinny,I am no interest you are aap,1,2025-10-03,Google Play
Spinny,tu to cars 24 se bhi bekar he,1,2025-10-03,Google Play
Spinny,one of the useless service waste of using this app time waste they won't provide proper information to us don't use this app,1,2025-10-03,Google Play
Spinny,v good 👍👍,3,2025-10-03,Google Play
Spinny,worst app not recommended,1,2025-10-03,Google Play
Spinny,बहुत ही कम रेट लगाते है गाडी के फ़ोन पर कुछ अलग ही बताते है असलियत कुछ और ही है इनकी,1,2025-10-03,Google Play
Spinny,Bad experience,1,2025-10-03,Google Play
Spinny,"mere test drive shedule thi 2 oct 2025,4 to 5pm ki , 2 hours travel kerk aaya or fir driver ne aane se he mna ker diya customer care per call kerne per koi answer nhi, 2.5 hours wait keya lekin koi response nhi, apni galti chupne k leye spinny ne cancel ker di worst experience, never ever buy any car ghatiya company usse bhi jayada ghatiya employees , Jab service deni nhi hoti to saalo tum log mna kyu nhi ker dete",1,2025-10-02,Google Play
Spinny,👎😑👎 ekadam faltu platform Hai yah car Bechne ke liye sabse kam rate offer karte hain car kharidne ke liye aur jab bechna hota hai bahut jyada red Hota Hai Maine compare Kiya Hai cars 24 is better than 100 times,1,2025-10-02,Google Play
Spinny,super ap,5,2025-10-02,Google Play
Spinny,best car all for buy or sell,5,2025-10-01,Google Play
Spinny,"Spinny has offered me a very good service regarding the selling of my car.The staffs were very much helpful,co operative and good behaviour.",5,2025-10-01,Google Play
Spinny,very lasy at loan process and not responding calls and not at all speaking proper to customers,1,2025-10-01,Google Play
